Student 1,Student 2,Student 3,Student 4,Student 5,Student 6,Student 7,Student 8,Student 9,Student 10
71.15,85.6,81.8,88.78,65.53,70.93,71.95,105.33,89.78,75.93
71.57,85.38,82.1,89.18,65.17,69.95,71.82,105.55,90.12,76.07
71.97,84.47,82.35,89.23,64.82,69.28,71.7,105.78,90.6,76.17
72.4,83.52,82.58,89.27,64.55,69,71.55,105.98,90.87,76.2
72.85,83,82.77,89.23,64.28,68.93,71.48,106.2,91.07,76
73.13,82.58,82.92,89.22,64,68.88,71.4,106.4,91.38,75.8
73.42,82.12,82.98,89.18,63.73,68.85,71.4,106.58,91.68,75.43
73.7,81.65,82.73,89.23,63.43,68.82,71.42,106.8,91.98,75.08
73.95,81.42,82.47,89.3,63.02,68.75,71.47,106.92,92.32,74.55
74.22,81.2,82.2,89.35,62.78,68.68,71.55,106.98,92.58,74.05
74.53,80.88,81.97,89.42,62.55,68.63,71.68,107.15,92.88,73.57
74.93,80.57,81.73,89.55,62.32,68.72,71.78,107.3,93.17,73.07
75.32,80.25,81.45,89.7,62.1,68.77,71.87,107.45,93.45,72.55
75.73,80.07,81.1,89.78,61.92,68.9,71.9,107.58,93.73,72.05
76.18,80.07,80.73,89.93,61.75,68.98,71.67,107.67,94.02,71.55
76.62,80.08,80.35,90.07,61.68,69.08,71.48,107.75,94.35,70.92
77.03,80.08,79.98,90.17,61.62,69.17,71.25,107.83,94.38,70.48
77.1,80.1,79.63,90.32,61.48,70,71.02,107.25,94.4,69.98
77.17,80.1,79.38,90.55,61.38,71.1,70.88,106.67,94.33,69.85
77.13,80.08,79.17,90.77,61.2,72.2,70.73,106.12,94.25,69.52
76.9,80.08,79.23,90.95,61.07,73.32,70.67,105.42,93.83,69.23
76.7,80.03,79.33,91.07,60.93,74.47,70.92,104.47,93.4,69.1
76.45,79.93,79.43,91.18,60.8,75.63,71.12,103.82,92.9,68.98
76.2,79.53,79.5,91.13,60.87,76.8,71.32,102.92,92.37,68.87
75.93,79.25,79.57,90.87,60.95,77.95,71.47,102.15,91.67,68.77
75.75,79.15,79.67,90.6,61.05,79.25,71.62,101.43,90.97,68.65
75.7,79.03,79.73,90.33,61.08,80.53,71.75,100.72,90.28,68.5
75.65,78.88,79.77,90.1,61.22,81.73,71.92,100.05,89.57,68.38
75.67,78.82,79.83,89.82,61.33,83.02,72.07,99.47,88.83,68.25
75.72,78.37,79.88,89.5,61.47,84.32,72.22,98.95,88.13,68.1
75.77,77.92,79.93,89.18,61.55,85.9,72.43,98.48,87.47,67.95
75.82,77.58,80.05,88.87,61.65,87.47,72.63,98,86.82,67.83
75.85,77.25,80.1,88.52,61.78,89.02,72.83,97.53,86.15,67.75
76,76.87,80.08,88.25,61.88,90.62,73.1,97.05,85.47,67.67
76.07,76.48,80.08,87.87,61.98,92.18,73.67,96.57,84.73,67.72
76.15,76.02,80.08,87.52,62.12,93.67,74.08,96.17,83.97,67.73
76.25,75.52,80.05,87.17,62.25,95.22,74.55,95.72,83.22,67.83
76.28,75,80.03,86.82,62.38,96.77,74.87,95.22,82.45,68
76.32,74.47,80.02,86.37,62.55,98.28,75.42,94.8,81.62,68.13
76.42,73.92,79.98,85.92,62.7,99.77,76.12,94.43,80.77,68.32
76.57,73.53,79.97,85.55,62.87,101.1,76.85,94.22,80.07,68.5
76.72,73.15,79.92,85.18,63.1,102.48,77.55,94.03,79.38,68.77
76.88,72.87,79.85,84.83,63.28,103.85,78.27,93.9,78.68,69.03
77.02,72.62,79.78,84.38,63.45,105.22,78.97,93.8,78.08,69.27
77.13,72.37,79.7,84.03,63.82,106.55,79.67,93.68,77.42,69.57
77.28,72.07,79.67,83.67,64.23,107.83,80.32,93.8,76.8,69.93
77.32,71.77,79.6,83.37,64.55,109.13,80.92,93.87,76.22,70.2
77.38,71.52,79.5,83.23,64.85,110.47,81.73,93.97,75.63,70.47
77.37,71.33,79.27,83.07,65.15,111.83,82.65,94.05,75.07,70.75
77.37,71.22,79.05,82.9,65.47,113.2,83.62,94.15,74.52,71.08
77.45,71.07,78.83,82.77,65.73,114.6,84.62,94.22,73.97,71.37
77.53,70.93,78.63,82.62,66.08,115.93,85.62,94.3,73.42,71.7
77.63,71.1,78.52,82.55,66.43,116.88,86.65,94.48,72.93,71.83
77.73,71.3,78.35,82.5,66.88,117.87,87.65,94.77,72.43,71.97
77.9,71.42,78.17,82.38,67.33,118.83,88.6,94.67,72.08,72.13
78.2,71.58,77.97,82.75,67.8,119.77,89.58,94.38,71.75,72.32
78.52,71.75,77.77,83.15,68.43,120.72,90.53,94.13,71.33,72.43
78.85,71.82,77.53,83.63,69.03,121.67,91.47,93.87,70.92,72.43
79.15,71.88,77.2,84.2,69.72,122.43,92.1,93.57,70.48,72.42
79.45,72.5,76.9,84.78,70.35,122.92,92.73,93.2,70.02,72.52
79.73,73.03,76.58,85.38,70.98,123.42,93.53,92.83,69.62,72.6
80.05,73.58,76.27,85.98,71.63,123.97,94.35,92.47,69.23,72.65
80.38,74.17,75.92,86.6,72.28,124.52,95.17,92.08,68.68,72.87
80.72,74.78,75.65,87.17,72.95,125.08,96.02,91.7,68.37,73.13
80.97,75.42,75.4,87.82,73.62,125.57,96.62,91.3,68.15,73.47
81.27,76.05,75.13,88.45,74.25,126,97.22,90.87,67.93,73.83
81.63,76.73,74.98,89.1,74.78,126.13,97.8,90.48,67.72,74.22
82.02,77.45,74.88,89.7,75.4,125.98,98.4,90.07,67.5,74.52
82.42,78.12,74.8,90.3,76.07,125.8,98.97,89.72,67.27,75.02
82.8,78.75,74.7,90.85,76.6,125.63,99.5,89.15,67.1,75.5
83.2,79.48,74.58,91.43,77.13,125.48,100,88.55,66.9,75.98
83.6,80.22,74.47,91.97,77.68,125.42,100.52,87.92,66.75,76.53
83.93,80.93,74.38,92.45,78.22,125.35,101.03,87.25,66.57,77.12
84.25,81.5,74.5,92.95,78.78,125.27,101.62,86.62,66.35,77.68
84.55,81.92,74.65,93.37,79.38,125.2,102.25,85.98,66.15,78.25
84.88,82.32,74.83,93.82,80.02,125.78,102.8,85.35,65.85,78.85
85.27,82.57,74.97,94.27,80.48,126.4,103.38,84.67,65.57,79.5
85.58,82.85,75.13,94.75,81.02,126.25,103.83,84.4,65.32,80.2
85.93,83.08,75.3,95.23,81.45,125.83,104.25,84.15,65.13,80.55
86.27,83.35,75.47,95.72,81.93,125.32,104.72,83.92,65,80.88
86.57,83.6,75.58,96.23,82.4,124.75,105.05,83.77,65.2,81.23
86.83,83.82,75.68,96.78,82.9,124.18,105.08,83.85,65.43,81.55
87.22,84.02,75.77,97.3,83.47,123.57,105.05,83.67,65.68,81.87
87.63,84.23,75.9,97.85,83.85,123,104.95,83.73,66.03,82.05
88.07,84.45,76.03,98.58,84.18,122.42,104.85,83.68,66.38,82.25
88.42,84.47,76.15,99.33,84.53,121.73,104.73,83.65,66.73,82.48
88.65,84.6,76.27,100.07,84.95,121.08,104.62,83.62,67.1,82.68
88.75,84.62,76.4,100.83,85.23,120.55,104.37,83.5,67.47,82.85
88.9,84.77,76.48,101.62,85.53,119.97,104.17,83.37,67.83,83
89.05,84.92,76.68,102.6,85.75,119.4,103.95,83.17,68.17,83.03
89.22,85.08,76.88,103.6,86.05,118.52,103.72,82.95,68.57,82.98
89.42,85.25,77.07,104.58,86.33,117.65,103.48,82.75,68.83,82.9
89.6,85.38,77.32,105.6,86.62,116.78,103.25,82.58,69.18,82.78
89.8,85.72,77.6,106.55,86.9,115.85,102.98,82.6,69.57,82.65
90.08,86.05,77.85,107.43,87.33,114.93,102.48,82.53,69.95,82.43
90.38,86.38,78.05,108.3,87.75,113.97,102.13,82.42,70.4,82.27
90.73,86.75,78.33,109.18,88.23,113.03,101.75,82.32,70.92,82.07
91.1,87.12,78.58,109.93,88.68,112.1,101.55,82.2,71.5,81.78
91.62,87.47,78.83,110.75,89.13,111.25,101.35,82,72.23,81.52
92.1,87.78,79.1,111.63,89.7,110.45,100.93,81.72,73.02,81.22
92.58,88.13,79.32,112.73,90.33,109.88,100.52,81.4,73.65,80.95
93.1,88.48,79.55,113.87,90.98,109.27,100.08,81.03,74.28,80.58
93.68,88.85,79.78,115.05,91.68,108.75,99.6,80.65,74.92,80.25
94.23,89.15,79.73,116.35,92.42,108.2,99.08,80.27,75.45,79.92
94.82,89.45,79.7,117.62,92.9,107.67,98.55,79.88,76.18,79.48
95.42,89.73,79.65,118.87,93.35,107.12,98.07,79.43,76.88,79
96.02,90.03,79.52,120.05,93.87,106.53,97.6,79.07,77.55,78.62
96.58,90.32,79.42,121.17,94.43,105.9,96.87,78.72,78.23,78.22
97.17,90.57,79.37,122.28,95,105.15,96.05,78.37,78.88,78.02
97.73,90.83,79.3,123.37,95.55,104.47,95.23,78,79.53,77.82
98.35,91.32,79.22,124.38,96.1,103.82,94.38,77.68,80.18,77.65
98.95,91.78,79.12,125.43,96.57,103.15,93.53,77.4,80.85,77.43
99.55,92.28,78.98,126.43,97,102.47,92.65,77.15,81.43,77.47
100.2,92.75,79.02,127.47,97.35,101.75,91.83,76.8,82.02,77.52
100.82,93.35,79.07,128.6,97.7,101.02,90.93,76.42,82.43,77.57
101.33,93.95,79.13,129.25,98,100.05,90.05,76.07,82.88,77.6
101.9,94.58,79.2,129.77,98.18,99.1,89.23,75.67,83.2,77.72
102.45,95.45,79.28,130.28,98.4,98.2,88.43,75.28,83.55,77.93
102.98,96.32,79.43,130.67,98.6,97.52,87.93,75.08,83.92,78.1
103.48,96.4,79.43,131.03,98.78,97.35,87.48,74.93,84.47,78.27
103.93,96.48,79.43,131.35,98.98,97.18,86.97,74.8,85.03,78.43
104.38,96.53,79.47,131.4,98.97,96.98,86.57,74.67,85.6,78.6
104.8,96.58,79.57,131.43,98.92,96.82,86.15,74.55,86.17,78.63
105.17,96.6,79.87,131.47,98.85,96.67,85.77,74.42,86.77,78.67
105.55,96.58,80.4,131.5,98.78,96.58,85.55,74.28,87.35,78.67
105.92,96.52,80.93,131.58,98.77,96.48,85.35,74.2,87.9,78.67
106.4,96.47,81.75,131.52,98.8,96.7,85.12,74.13,88.48,78.8
106.82,96.42,82.6,131.47,98.82,97.18,84.8,74.05,89.08,79
107.2,96.42,83.43,131.37,98.82,97.72,84.45,73.93,89.67,79.17
107.6,96.32,84.3,131.32,98.87,98.22,84.13,74.08,90.47,79.33
108.02,96.2,85.15,131.25,98.87,98.7,83.83,74.17,91.28,79.5
108.45,96.1,86,131.17,98.87,99.15,83.53,74.4,91.5,79.63
108.85,96,86.9,131.12,98.88,99.62,83.22,74.82,91.47,79.77
109.57,95.9,87.6,131.08,98.87,100.1,82.85,75.22,91.45,79.9
110.33,95.98,88.3,131.03,98.83,100.62,82.47,75.75,91.43,80.03
111.13,96.08,89.05,130.83,98.77,100.5,82.1,76.28,91.48,80.17
111.92,96.27,89.82,130.62,98.82,100.37,81.75,76.85,91.53,80.23
112.7,96.57,90.55,130.35,98.85,100.22,81.53,77.53,91.53,80.3
113.48,96.9,91.27,130.05,98.95,100.08,81.28,78.22,91.5,80.43
114.28,97.25,91.72,129.75,99,99.97,81.02,78.88,91.42,80.58
115.18,97.62,92.05,129.43,99.07,99.85,80.85,79.58,91.3,80.68
116.15,98.52,92.42,129.08,98.98,99.72,80.67,80.3,91.17,80.88
117.03,99.45,92.8,128.82,98.87,99.57,80.47,81.07,91.03,81.05
117.88,100.4,93.17,128.52,98.75,99.38,80.28,81.85,90.82,81.33
118.72,101.33,93.52,128.23,98.63,99.22,80.05,82.6,90.6,81.58
119.53,102.25,93.95,127.97,98.5,99,79.82,83.35,90.38,81.8
120.52,103.02,94.47,127.75,98.35,98.42,79.53,84.12,90.15,82.05
121.63,103.92,94.98,127.5,98.18,97.8,79.6,84.97,89.92,82.25
122.75,104.58,95.53,127.3,98.05,97.17,79.6,85.78,89.67,82.5
123.83,105.27,96.02,126.88,97.93,96.5,79.57,86.57,89.42,82.83
124.75,105.95,96.28,126.45,97.77,95.85,79.58,87.37,89.1,83.18
125.68,106.6,96.57,125.98,97.63,95.13,79.58,88.15,90.18,83.53
126.67,106.95,96.87,125.57,97.53,94.47,79.58,88.92,91.22,83.82
127.67,107,97.15,125.13,97.43,93.8,79.6,89.55,91.75,84.08
128.58,106.93,97.45,124.75,96.9,93.05,79.53,90.25,92.3,84.35
129.47,106.88,97.78,124.37,96.4,92.43,79.48,90.95,92.77,84.63
130.32,106.87,98.05,124.07,95.78,91.9,79.47,91.67,93.18,84.85
131.18,106.83,98.38,124,95.2,91.37,79.4,92.42,93.37,85.07
131.87,106.82,98.67,123.92,94.62,90.82,79.28,93.23,93.45,85.27
132.57,106.85,98.95,123.8,93.93,90.3,79.22,94.02,93.53,85.43
133.27,106.85,99.72,123.5,93.18,89.75,79.12,94.8,93.62,85.58
133.92,106.85,100.48,123.17,92.42,89.23,79.07,95.67,93.72,85.78
134.75,106.77,101.25,122.78,91.67,88.67,79.03,96.52,93.83,85.8
135.55,106.75,102.28,122.43,90.92,88.15,78.93,97.38,93.95,85.85
136.5,106.73,103.33,122.02,90.22,87.62,78.83,98.25,94.1,85.98
137.45,106.73,104.37,121.63,89.53,87.12,78.7,99.13,94.25,86.15
137.93,106.7,105.52,121.28,88.85,86.65,78.63,100,94.4,86.33
138.45,106.65,106.63,120.88,88.15,86.22,78.63,100.85,94.53,86.52
138.9,106.6,107.6,120.45,87.48,85.95,78.67,101.73,94.67,86.52
139.27,106.45,108.58,120.03,86.85,85.62,78.77,102.63,94.67,86.43
139.6,106.32,109.55,119.67,86.27,85.27,78.83,103.5,94.68,86.37
139.93,106.22,110.75,119.27,85.73,84.93,78.85,104.33,94.68,86.37
140.25,106.13,111.95,118.85,85.23,84.67,78.93,105.12,94.78,86.37
140.67,106.07,112.98,118.45,84.77,84.35,78.98,105.95,94.88,86.42
141.07,105.97,114.02,117.97,84.28,84.07,79.13,106.78,95.07,86.45
141.5,105.87,115.03,117.45,83.83,84.05,79.5,107.62,95.22,86.5
141.92,105.75,116.08,116.98,83.27,84.03,79.8,108.47,95.35,86.53
142.32,105.5,117.18,116.42,82.7,84.05,80.03,109.33,95.45,86.65
142.72,105.27,118.27,115.82,82.15,84.03,80.27,110.08,95.57,86.77
143.15,105.15,119.45,115.2,81.62,83.7,80.45,110.83,95.53,86.9
143.6,105.03,120.6,114.6,81.07,83.38,80.58,111.57,95.47,87.03
144,104.95,121.58,114.1,80.75,83.08,80.67,112.28,95.38,87.2
144.4,104.83,122.57,113.67,80.47,82.73,80.8,113.1,95.38,87.42
144.83,104.7,123.32,113.27,80.15,82.38,80.87,113.92,95.5,87.6
145.25,104.52,123.8,112.87,79.85,82.18,80.97,114.72,95.62,87.72
145.62,104.37,124.32,112.47,79.52,82.08,81.05,115.52,95.77,87.8
145.83,104.18,124.57,112.25,79.28,82,81.17,116.23,96.08,87.6
146.12,103.97,124.83,112,79.07,81.93,81.35,116.93,96.37,87.87
146.37,103.7,125.08,111.77,78.85,81.85,81.55,117.68,96.65,88.15
146.65,103.6,125.32,111.53,78.58,81.82,81.63,118.43,96.68,88.4
146.87,103.5,125.52,111.28,78.33,81.77,81.7,119.25,96.77,88.63
147.1,103.38,125.73,111.02,78.05,81.7,81.77,120.18,97.38,88.82
147.32,103.27,125.88,110.7,77.77,81.63,81.83,120.93,98.35,89
147.18,103.15,126.03,110.38,77.5,81.57,81.88,121.72,99.3,89.18
147.07,102.85,126.18,110.05,77.18,81.47,81.98,122.33,100.28,89.33
146.9,102.48,126.27,109.82,76.83,81.4,82.02,122.93,101.3,89.48
146.6,102.25,126.35,109.6,76.52,81.33,82.07,123.53,102.13,89.53
146.32,101.88,126.4,109.38,76.22,81.27,82.12,124.13,103.13,89.52
146.1,101.48,126.43,109.23,75.95,81.17,82.2,124.65,104.27,89.52
145.92,101.08,126.72,109.28,75.7,81.2,82.23,125.42,105.37,89.37
145.8,100.68,127.2,109.33,75.45,81.28,82.17,126.12,106.45,89.23
145.62,99.77,127.65,109.4,75.33,81.32,82.05,126.75,107.55,88.83
145.47,98.87,128.13,109.42,75.2,81.38,81.92,127.33,108.67,88.45
145.4,97.95,128.62,109.45,75.02,81.43,81.85,127.88,109.77,87.98
145.33,97.07,129.12,109.42,74.83,81.47,81.82,128.43,110.87,87.55
145.3,96.17,129.5,109.3,74.63,81.52,81.78,128.97,111.97,87.1
145.2,95.38,129.82,109.18,74.33,81.87,81.8,129.47,113.02,86.65
145.08,94.62,130.15,109.05,74.07,82.2,81.58,129.88,114.03,86.25
144.97,93.97,130.45,108.87,73.78,82.53,81.42,130.3,115.05,85.82
144.88,93.35,130.58,108.7,73.55,82.87,81.4,130.73,116.05,85.38
144.98,92.75,130.98,108.58,73.13,83.23,81.33,131.17,117.02,85
145.07,92.13,131.35,108.45,72.72,83.62,81.3,131.58,116.7,84.63
145.12,91.95,131.68,108.25,72.3,83.97,81.3,132.03,116.32,84.32
145.18,91.92,132.02,108.07,71.92,84.37,81.25,132.52,116.43,84.05
145.3,92.02,132.37,107.83,71.8,84.83,81.25,132.98,116.57,83.78
145.35,92.12,132.7,107.55,71.68,85.28,81.17,133.45,116.78,83.48
145.43,92.17,133.07,107.17,71.62,85.57,81.42,133.92,116.35,83.25
145.45,92.25,133.4,106.58,71.52,85.93,81.63,134.38,116.03,82.98
145.45,92.63,133.73,106.07,71.38,86.27,81.82,134.82,115.7,82.77
145.38,93.02,134.18,105.55,71.25,86.53,81.95,135.32,115.33,82.6
145.28,93.38,134.13,105.02,71.18,86.82,82.08,135.63,114.98,82.45
145.25,93.73,134.05,104.43,71.32,87.12,82.2,136.15,114.63,82.33
144.9,94.17,134.17,103.82,71.9,87.43,82.32,136.7,114.3,82.35
144.57,94.53,134.35,103.15,72.43,87.73,82.52,137.5,114,82.35
144.05,94.82,134.5,102.5,72.93,88.03,82.65,138.3,113.72,82.42
143.4,95.13,134.65,101.67,73.45,88.3,82.68,139.1,113.43,82.45
143.25,95.47,134.78,100.8,73.97,88.52,82.38,139.85,113.13,82.48
143.05,95.83,134.95,99.95,74.43,88.7,81.98,140.65,112.88,82.5
142.93,95.98,135.33,99.13,74.92,88.82,81.68,141.47,112.65,82.45
142.9,96.22,135.67,98.32,75.38,88.93,81.32,142.25,112.53,82.47
142.88,96.4,136.03,97.5,75.8,89.05,80.97,143.05,112.4,82.45
142.85,96.53,136.2,96.72,76.13,89.15,80.6,143.9,112.23,82.37
142.82,96.57,136.35,95.92,76.37,89.25,80.53,144.7,112.03,82.22
142.67,96.53,136.55,95.1,76.48,89.4,80.43,145.47,111.8,82.03
142.48,96.5,136.75,94.35,76.58,89.55,80.32,146.23,111.53,81.82
142.18,96.37,137.17,93.58,76.68,89.65,79.93,147.03,111.28,81.6
141.87,96.28,137.38,92.83,76.88,89.7,79.55,147.85,111.05,81.37
141.55,96.17,137.53,92.15,77.07,89.63,79.23,148.58,110.72,81.05
141.25,96.02,137.67,91.48,77.17,89.53,78.88,149.3,110.38,80.72
140.92,95.73,137.82,90.82,77.28,89.5,78.55,149.77,110.05,80.37
140.57,95.43,138,90.15,77.4,89.43,78.25,150.25,109.73,80.03
140.22,95.12,138.28,89.53,77.43,89.32,77.87,150.73,109.4,79.67
139.88,94.78,138.52,88.88,77.48,89.2,77.47,151.15,108.98,79.18
139.58,94.55,138.68,88.22,77.53,89.1,77.13,151.57,108.47,78.7
139.27,94.38,138.87,87.53,77.57,88.78,76.82,151.85,107.95,78.27
138.97,94.23,139.03,86.82,77.63,88.43,76.5,152.15,107.37,77.85
138.7,94.05,139.2,86.12,77.65,88.07,76.2,152.55,106.58,77.6
138.43,93.85,139.23,85.47,77.65,87.7,75.92,152.77,105.82,76.9
138.27,93.68,139.27,84.87,77.87,87.33,75.63,153.02,105.08,76.25
138.08,93.42,139.3,84.32,78.08,86.97,75.33,153.2,104.35,75.67
137.9,93.18,139.52,83.8,78.33,86.62,75.05,153.35,103.58,75.03
137.68,92.95,138.93,83.3,78.6,86.3,74.73,153.3,102.72,74.4
137.53,92.72,138.25,83,78.87,85.97,74.43,153.32,101.78,73.7
137.42,92.5,137.55,82.68,79.1,85.63,74.13,153.33,100.9,73
137.22,92.25,136.85,82.4,79.4,85.3,73.78,153.48,99.93,72.75
137.02,92.35,136.17,82.13,79.68,84.93,73.53,153.6,98.97,72.42
136.93,92.28,135.45,81.88,79.92,84.58,73.27,153.85,98.12,72.18
136.87,92.45,134.75,81.63,80.13,84.28,73,154.17,97.13,72.02
136.75,92.6,134.05,81.33,80.3,84,72.72,154.53,96.15,71.77
136.62,92.73,133.23,80.85,80.45,83.72,72.43,154.68,95.23,71.68
136.45,92.83,132.3,80.33,80.58,83.4,72.23,154.83,94.28,71.63
136.28,92.97,131.37,79.82,80.72,83.12,72.1,155.03,93.32,71.78
136.03,93.22,130.4,79.17,80.87,82.78,72.98,155.52,92.35,71.95
135.72,93.47,129.45,78.55,81,82.53,73.7,156.03,91.4,72.18
135.03,93.72,128.5,77.98,81.12,82.3,74.38,156.57,90.42,72.45
134.37,94,127.55,77.48,81.25,82.05,75.1,157.1,89.45,72.67
133.65,94.2,126.6,76.95,81.42,81.85,75.88,157.65,88.53,72.9
132.93,94.38,125.58,76.42,81.58,81.7,76.68,158.27,87.63,73.13
132.2,94.57,124.58,75.93,82.03,81.48,77.25,158.33,86.75,73.35
131.43,94.8,123.75,75.45,82.52,81.28,77.75,158.43,85.92,73.57
130.62,94.95,123.02,74.92,83.23,81.07,78.25,158.48,85.17,73.73
129.77,95.08,122.35,74.43,83.87,80.9,78.7,158.57,84.45,73.88
128.93,95.12,121.82,73.95,84.45,80.72,79.13,158.62,83.75,74.07
128.07,95.13,121.18,73.45,85,80.5,79.62,158.6,83.07,74.22
127.15,95.17,120.55,73,85,80.27,80.12,158.85,82.15,74.35
126.3,95.2,119.92,72.6,85.13,80.02,80.68,158.85,81.25,74.47
125.42,95.18,119.27,72.22,85.22,79.8,80.83,158.9,81.02,74.58
124.53,95.18,118.62,71.97,85.32,79.42,80.98,158.95,80.85,74.73
123.67,94.92,118,71.6,85.43,78.98,81.12,159.15,80.62,74.93
122.73,94.68,117.27,71.22,85.55,78.53,81.1,159.3,80.38,75.1
121.83,94.5,116.47,70.8,85.63,78.07,81.08,159.63,80.12,75.4
120.87,94.3,115.68,70.57,85.55,77.82,80.97,159.82,79.85,75.65
119.98,93.98,114.7,70.33,84.97,77.55,80.9,159.9,79.55,75.92
119.2,93.68,113.62,70.28,84.42,77.3,80.87,159.73,79.1,76.18
118.38,93.5,112.53,70.22,83.87,77.07,80.92,159.6,78.65,76.37
117.65,93.27,111.43,70.32,83.3,76.82,81.1,159.45,78.2,76.55
116.9,93.05,110.53,70.47,82.98,76.6,81.55,159.32,77.78,76.72
116.15,92.8,109.8,70.6,82.7,76.62,82.08,159.12,77.32,76.92
115.4,92.78,108.97,70.75,82.38,76.62,82.52,158.93,76.85,77.17
114.5,92.78,108.18,70.93,82.07,76.52,82.87,158.72,76.53,77.33
113.63,92.83,107.5,71.1,81.77,76.42,83.22,158.5,76.2,77.47
112.8,92.87,106.77,71.25,81.55,76.3,83.63,158.3,75.88,77.65
111.92,92.95,106.08,71.4,81.47,76.13,83.72,158.38,75.6,77.88
111,93.02,105.38,71.55,81.47,75.97,83.82,158.5,75.37,78.1
110.13,93.12,104.68,71.68,81.45,75.78,83.88,158.68,75.1,78.3
109.37,93.17,103.78,71.8,81.43,75.6,83.95,158.82,74.83,78.52
108.63,93.18,103.07,71.9,81.33,75.4,84.07,158.95,74.52,78.73
107.9,93.27,102.38,72,81.25,75.23,84.2,159.15,74.3,78.88
107.17,93.35,101.7,72.1,81.15,75.13,84.32,159.35,74.07,79.12
106.45,93.53,101.02,72.23,81.03,75.03,84.9,159.78,73.82,79.35
105.77,93.8,100.33,72.38,80.92,74.95,85.5,160.18,73.62,79.55
105.13,94,99.67,72.62,80.83,74.9,86.08,160.6,73.45,79.75
104.53,94.23,99.05,72.82,80.75,74.88,86.43,160.98,73.32,79.95
104.05,94.42,98.42,73.03,80.68,74.88,86.77,161.38,73.15,80.22
103.6,94.62,97.78,73.27,80.62,74.9,87.08,161.93,73,80.47
103.18,94.78,97.12,73.53,80.55,74.93,87.42,162.47,72.87,80.67
102.68,94.98,96.47,73.78,80.48,74.97,87.75,162.9,72.92,80.83
102.22,95.2,95.88,73.95,80.42,75.02,88.1,163.55,72.95,80.98
101.75,95.4,95.32,74.13,80.18,75.03,88.47,164.17,72.97,81.03
101.25,95.68,94.75,74.28,79.95,75.03,88.93,164.82,72.8,81.05
100.78,95.95,94.15,74.42,79.72,75.13,89.45,165.45,72.68,81.65
100.32,96.2,94.32,74.57,79.47,75.27,90.05,166.03,72.87,82.3
99.82,96.43,94.57,74.53,79.22,75.43,90.67,166.6,73,82.98
99.3,96.57,94.88,74.53,79,75.58,91.3,167.33,73.05,83.67
98.78,96.72,95.18,74.53,78.75,75.88,91.93,168,73.15,83.93
98.28,96.58,95.42,74.6,78.53,76.2,92.57,168.72,73.25,84.23
97.73,96.52,95.7,74.68,78.3,76.47,93.2,169.32,73.43,84.55
97.25,96.2,95.93,74.97,78.08,76.77,93.87,169.83,73.5,84.85
96.82,95.9,96.25,75.22,78.07,76.98,94.47,170.4,73.48,84.93
96.42,95.6,96.7,75.42,78.15,77.2,95.13,170.92,73.47,85
96,95.3,97.07,75.82,78.25,77.43,95.82,171.5,73.5,85
95.57,95.03,97.42,76.22,78.35,77.68,96.45,172.08,73.57,84.87
95.22,94.7,97.72,76.77,78.43,78,96.08,172.42,73.62,84.67
94.93,94.38,98.05,77.32,78.45,78.2,95.83,172.75,73.65,84.37
95.03,94,98.37,77.93,78.42,78.4,95.68,173.08,73.65,84.03
95.1,93.65,98.73,78.55,78.37,78.6,95.4,173.35,73.63,83.8
95.38,93.18,99.17,79.17,78.35,78.78,94.82,173.63,73.7,83.6
96.07,92.73,99.6,79.77,78.35,78.97,94.13,173.9,73.82,83.42
96.78,92.05,100.07,80.32,78.08,79.23,93.68,174.68,73.9,83.27
97.5,91.3,100.52,80.83,77.77,79.48,93.18,175.43,73.95,83.18
98.2,90.62,100.8,81.4,77.92,79.73,92.68,176.22,73.92,83.15
98.95,89.83,101,81.93,78.17,79.93,92.22,176.95,73.82,83.08
99.1,89.02,101.1,82.45,78.43,80.22,91.77,177.67,73.68,83.03
99.28,88.22,101.3,82.95,78.65,80.52,91.28,178.3,73.57,82.9
99.17,87.38,101.48,83.42,79.4,80.82,90.78,178.7,73.67,82.77
98.97,86.52,101.7,83.9,80.05,81.1,90.27,179.33,73.73,82.67
98.82,85.72,101.95,84.42,80.7,81.35,89.78,179.93,73.78,82.63
98.7,84.88,102.18,84.95,81.33,81.68,89.3,180.53,73.8,82.78
98.62,84.03,102.4,85.3,81.88,82.12,88.75,180.9,73.87,82.85
98.62,83.17,102.6,85.63,82.45,82.55,88.35,181.43,73.93,82.93
98.65,82.23,102.9,86.02,82.97,82.97,88,182,74.03,82.82
98.68,81.35,103.2,86.23,83.45,83.17,87.73,182.55,74.08,82.68
98.77,80.73,103.33,86.48,83.95,83.37,87.4,183.17,74.18,82.55
98.8,80.32,103.5,86.58,84.48,83.42,87.02,183.77,74.4,82.33
98.87,79.83,103.62,86.68,85.03,83.43,86.62,184.37,74.58,82.17
98.97,79.4,103.77,86.72,85.57,83.53,86.18,184.97,75.12,82.02
99.05,79,103.7,86.7,85.9,83.65,85.78,185.57,75.23,81.9
99.15,78.63,103.4,86.68,86.25,83.58,85.38,186.17,75.33,81.77
99.23,78.22,103.1,86.72,86.55,83.57,85.03,186.73,75.45,81.7
99.43,77.77,102.75,86.72,86.83,83.63,84.75,187.05,75.4,81.72
99.55,77.33,102.28,86.85,87.03,83.73,84.45,187.32,75.35,81.78
