Student 1,Student 2,Student 3,Student 4,Student 5,Student 6,Student 7,Student 8,Student 9,Student 10
119.75,95.58,108.95,100.92,111.02,89.57,111.07,97.82,83.63,67.82
119.88,95.63,108.93,100.8,110.75,89.9,111.32,97.42,83.83,67.85
120.05,95.63,108.9,100.68,110.52,90.28,111.6,97.02,84.13,67.92
120.23,95.57,108.88,100.6,110.27,90.32,111.95,96.68,84.48,67.97
120.28,95.62,108.9,100.53,109.93,90.3,112.28,96.4,84.88,68
120.3,95.67,108.88,100.42,109.6,90.3,112.4,96.13,85.32,67.98
120.33,95.73,108.98,100.27,109.15,90.05,112.53,95.78,85.72,68.08
120.38,95.8,109.05,100.08,108.8,89.48,112.72,95.38,86.12,68.18
120.45,95.9,109.12,99.95,108.48,88.92,112.82,95.02,86.55,68.33
120.52,95.9,109.05,99.82,108.2,88.35,113.08,94.8,87.07,68.52
120.58,95.92,109.02,99.62,108.02,87.78,113.37,94.57,87.5,68.65
120.67,96,109,99.35,107.82,87.23,113.73,94.38,87.95,68.95
120.77,96.08,109.02,99.13,107.55,86.68,113.98,94.23,88.45,69.47
120.85,96.15,109.07,98.92,107.33,86.12,114.25,94.08,88.95,69.9
120.97,96.18,109.2,98.65,107.25,85.5,114.48,93.93,89.23,70.32
121.12,96.22,109.4,98.32,107.18,84.88,114.7,93.78,89.5,70.7
121.27,96.23,109.62,98.02,107.12,84.27,115.05,93.63,89.78,71.05
121.45,96.25,109.9,97.72,107.05,83.85,115.57,93.42,90.08,71.43
121.63,96.2,110.2,97.4,107,83.43,116.05,93.28,90.23,71.8
121.82,96.17,110.65,97.18,106.93,83.1,116.65,93.18,90.43,72.18
122.02,96.15,111,96.98,106.85,82.78,117.27,93.12,90.58,72.53
122.15,96.13,111.35,96.95,106.75,82.48,117.88,93.13,90.75,72.93
122.25,96.1,111.68,96.9,106.63,82.22,117.98,93.08,90.97,73.4
122.32,96.08,111.98,96.83,106.5,81.75,117.5,92.97,91.23,73.72
122.43,96.07,112.23,96.78,106.37,81.33,116.67,92.85,91.62,73.92
122.55,96.03,112.28,96.77,106.25,80.87,115.8,92.75,91.87,74.1
122.65,96,112.32,96.8,106.13,80.37,114.82,92.67,92.12,74.27
122.73,95.98,112.38,96.88,106.05,79.88,113.97,92.57,92.62,74.47
122.8,95.93,112.43,96.95,105.97,79.42,113.13,92.55,93.13,74.62
122.85,95.9,112.52,96.97,105.88,79,112.28,92.55,93.7,74.8
122.85,95.85,112.6,96.98,105.77,78.6,111.52,92.55,94.22,75.02
122.87,95.77,112.63,97.05,105.68,78.23,110.77,92.55,94.7,74.92
122.9,95.68,112.65,97.07,105.58,77.85,110.07,92.5,95.13,74.82
122.95,95.6,112.68,97,105.48,77.48,109.35,92.45,95.53,74.73
122.93,95.53,112.75,96.85,105.57,77.07,108.72,92.38,95.85,74.7
122.92,95.47,112.55,96.73,105.6,76.68,108.03,92.48,96.17,74.72
122.88,95.38,112.28,96.62,105.63,76.45,107.38,92.68,96.47,74.78
122.8,95.33,112.15,96.53,105.68,76.18,106.73,92.83,96.73,74.8
122.75,95.28,112,96.45,105.72,75.83,106.05,93,96.88,74.82
122.7,95.27,111.98,96.37,105.75,75.52,105.3,93.15,96.98,74.87
122.63,95.23,111.92,96.25,105.78,75.15,104.53,93.3,97.03,74.93
122.58,95.22,111.85,96.07,105.87,74.85,103.78,93.45,97.1,74.95
122.57,95.28,112.28,95.92,105.93,74.58,103.02,93.65,97.22,74.98
122.4,95.33,112.68,95.75,106.02,74.33,102.23,93.9,97.27,74.98
122.27,95.4,113.07,95.62,106.13,74.12,101.43,94.22,97.3,75
122.15,95.47,113.52,95.47,106.2,74.03,100.6,94.53,97.33,75.02
122.03,95.53,113.97,95.3,106.28,73.9,99.78,94.87,97.33,75.12
121.92,95.62,114.53,95.17,106.35,73.73,98.98,95.22,97.35,75.18
121.85,95.7,115.1,95.02,106.32,73.58,98.17,95.52,97.37,75.28
121.68,95.77,115.37,94.95,106.28,73.4,97.28,95.82,97.33,75.27
121.63,95.8,115.63,94.93,106.23,73.2,96.4,96.1,97.42,75.28
121.57,95.9,115.88,94.85,106.2,72.97,95.47,96.4,97.55,75.35
121.5,96.02,116.12,94.62,106.18,72.72,94.63,96.7,97.62,75.57
121.42,96.13,116.18,94.42,106.18,72.4,93.83,97,97.5,75.85
121.38,96.28,116.32,94.2,106.2,72.2,93.1,97.32,97.42,76.1
121.3,96.43,116.48,94,106.18,72.02,92.43,97.63,97.27,76.33
121.2,96.58,116.67,93.88,106.17,71.83,91.8,97.93,97.35,76.57
121.15,96.73,116.9,93.77,106.13,71.65,91.15,98.22,97.43,76.83
120.95,96.73,117.13,93.67,106.12,71.47,90.47,98.43,97.48,77.03
120.35,96.72,117.47,93.57,106.1,71.28,89.77,98.67,97.57,77.22
119.78,96.7,117.78,93.45,106.07,71.07,88.97,98.9,97.55,77.37
119.2,96.7,118.13,93.37,106.03,70.92,88,99.12,97.6,77.47
118.67,96.7,118.5,93.28,106,70.75,87.02,99.25,97.5,77.55
118.08,96.78,118.83,93.17,105.97,70.6,85.97,99.35,97.38,77.67
117.63,96.77,119.17,93.05,105.95,70.55,84.95,99.45,97.23,77.78
117.27,96.75,119.47,92.98,105.98,70.5,83.92,99.53,97.07,77.97
116.93,96.73,119.63,92.95,106,70.48,82.88,99.62,96.88,78.03
116.53,96.68,119.85,92.93,106.02,70.5,81.73,99.73,96.65,78.12
116.12,96.72,120.07,92.87,106.03,70.53,80.67,99.78,96.4,78.28
115.7,96.82,120.25,92.77,106.07,70.55,79.45,99.73,96.07,78.45
115.15,96.88,120.47,92.77,105.98,70.53,78.3,99.7,95.83,78.65
114.5,96.93,120.68,92.57,105.92,70.47,77.1,99.65,95.67,78.85
113.92,97.03,120.97,92.33,105.88,70.4,75.92,99.53,95.47,79.08
113.32,97.17,120.83,92.12,105.87,70.33,74.73,99.68,95.27,79.35
112.73,97.28,120.6,91.98,105.87,70.28,73.57,100,95.08,79.62
112.13,97.33,120.23,91.88,105.87,70.23,72.38,100.33,94.9,79.9
111.48,97.4,119.8,91.73,105.87,70.1,71.02,100.63,94.72,80.18
110.78,97.48,119.35,91.58,105.87,69.93,69.62,101.03,94.55,80.45
110.12,97.57,118.98,91.43,105.87,69.77,68.27,101.37,94.45,80.72
109.45,97.67,118.48,91.28,105.88,69.52,66.78,101.73,94.3,80.83
108.88,97.77,118.08,91.03,105.93,69.22,65.32,102.08,94.22,80.98
108.3,97.77,117.65,90.75,106.03,69,63.88,102.43,94.13,81.13
107.72,97.77,117.18,90.5,106.18,68.83,62.98,102.77,94.02,81.22
107.23,97.75,116.73,90.25,106.33,68.78,62.7,103.17,93.95,81.28
106.67,97.72,116.3,90.02,106.6,68.73,62.8,103.55,93.87,81.42
106.1,97.67,115.75,89.73,106.88,68.67,62.88,103.87,93.8,81.58
105.5,97.58,115.2,89.42,107.17,68.6,63.12,104.18,93.77,81.75
104.97,97.48,114.67,89.1,107.42,68.58,63.22,104.52,93.43,81.88
104.45,97.4,114.2,88.83,107.67,68.6,63.27,104.78,93.15,82.07
103.95,97.3,113.73,88.28,107.93,68.63,63.27,105.03,92.85,82.25
103.53,97.2,113.2,87.73,108.22,68.6,63.38,105.35,92.58,82.42
103.07,97.1,112.73,87.15,108.45,68.62,63.42,105.72,92.33,82.63
102.67,96.98,112.28,86.6,108.63,68.63,63.45,106.08,92.17,82.88
102.32,96.88,111.85,86.18,108.83,68.67,63.48,106.43,92.02,83.12
102.05,96.83,111.4,85.78,108.8,68.78,63.5,106.82,91.95,83.28
101.78,96.8,110.95,85.38,108.82,68.88,63.55,107.23,91.82,83.47
101.52,96.82,110.48,85.03,108.82,68.87,63.6,107.58,91.7,83.65
101.28,96.83,109.97,84.73,108.72,68.93,63.67,108.02,91.62,83.87
101.05,96.88,109.45,84.42,108.63,69.05,63.85,108.47,91.57,84.07
100.85,96.9,108.88,84.12,108.53,69.25,63.9,108.92,91.4,84.25
100.65,97.02,108.3,83.87,108.45,69.47,63.93,109.4,91.28,84.38
100.42,97.08,107.67,83.67,108.3,69.57,63.97,109.88,91.17,84.53
100.18,97.03,107.08,83.43,108.18,69.63,64.08,110.35,91.02,84.67
99.95,96.98,106.55,83.22,108.08,69.72,64.33,110.82,90.9,84.83
99.73,96.87,106,82.98,107.97,69.78,64.58,111.22,90.75,85
99.55,96.73,105.42,82.77,107.9,69.87,64.83,111.65,90.57,85.15
99.23,96.47,104.83,82.58,107.85,69.92,65.12,112.12,90.5,85.3
98.92,96.2,104.1,82.38,107.83,70,65.35,112.68,90.4,85.45
98.57,95.95,103.47,82.2,107.93,70.07,65.73,113.32,90.3,85.57
98.15,95.72,103.12,82,108.02,70.28,66.12,114,90.22,85.78
97.65,95.52,102.77,81.75,108.08,70.5,66.55,114.68,90.13,86
97.2,95.3,102.38,81.53,108.12,70.7,66.88,115.37,90.02,86.18
96.85,95.1,102.08,81.3,108.13,70.92,67.08,116,89.92,86.37
96.5,94.92,101.9,81.03,108.17,71.18,67.25,116.58,89.8,86.4
96.1,94.77,101.68,80.8,108.2,71.35,67.33,117.17,89.72,86.45
95.77,94.65,101.47,80.5,108.25,71.53,67.35,117.72,89.58,86.53
95.48,94.57,101.15,80.18,108.3,71.55,67.33,118.28,89.52,86.62
95.22,94.52,100.83,79.88,108.38,71.68,67.32,118.83,89.45,86.77
95.07,94.58,100.55,79.57,108.5,71.83,67.3,119.42,89.37,86.87
95.25,94.63,100.27,79.23,108.62,71.98,67.27,119.98,89.27,87
95.42,94.67,99.97,78.92,108.8,72.15,67.27,120.53,89.18,87.15
95.57,94.7,99.68,78.57,108.98,72.22,67.38,121.1,89.07,87.33
95.72,94.77,99.43,78.1,109.17,72.18,67.5,121.72,89.02,87.53
95.85,94.75,99.3,77.7,109.37,72.13,67.63,122.3,88.93,87.73
96.03,94.72,99.1,77.28,109.55,71.97,67.68,122.93,88.92,87.92
96.18,94.67,98.92,76.87,109.7,71.78,67.68,123.57,88.9,88.1
96.32,94.62,98.77,76.47,109.88,71.58,67.65,123.95,88.92,88.28
96.5,94.62,98.57,76.07,110.05,71.35,67.87,124.23,89,88.48
96.83,94.52,98.38,75.67,110.2,71.1,68.02,124.55,89.08,88.65
97.18,94.47,98.18,75.27,110.33,70.85,68.2,124.83,89.18,88.77
97.65,94.45,98,74.83,110.5,70.63,68.3,125.13,89.3,88.9
98.2,94.47,97.77,74.58,110.65,70.47,68.35,125.4,89.37,89.03
98.63,94.43,97.38,74.35,110.78,70.35,68.43,125.72,89.37,89.12
99.07,94.38,97.23,74.07,110.9,70.27,68.53,125.77,89.38,89.18
99.45,94.37,97.07,73.73,110.98,70.18,68.67,125.72,89.4,89.22
99.9,94.4,96.97,73.42,111.07,70.12,68.8,125.67,89.43,89.22
100.08,94.4,96.97,73.08,111.13,70.13,68.93,125.73,89.47,89.28
100.28,94.35,96.95,72.78,111.17,70.2,69,125.8,89.53,89.37
100.47,94.28,96.83,72.45,111.17,70.27,69.07,125.87,89.58,89.47
100.55,94.2,96.73,72.1,111.12,70.32,69.13,125.92,89.65,89.68
100.53,94.13,96.6,71.85,111,70.38,69.2,125.98,89.73,89.88
100.53,94.18,96.52,71.63,110.87,70.47,69.2,126.2,89.8,90.03
100.72,94.27,96.43,71.43,110.68,70.58,69.18,126.47,89.85,90.15
100.77,94.38,96.35,71.23,110.55,70.75,69.07,126.78,89.87,90.35
100.77,94.53,96.27,70.95,110.28,71.05,68.92,127.12,89.95,90.57
100.75,94.7,96.17,70.67,109.97,71.38,68.85,127.52,90.12,90.78
100.8,94.93,96.08,70.4,109.67,71.7,68.9,127.87,90.25,91
100.8,95.12,96.02,70.17,109.33,71.93,69.17,128.28,90.42,91.22
100.77,95.27,95.87,69.9,108.97,72.15,69.47,128.53,90.3,91.42
100.75,95.43,95.72,69.98,108.47,72.27,69.78,128.75,90.15,91.55
100.72,95.58,95.57,70.05,107.97,72.42,70.02,128.93,90,91.68
100.72,95.75,95.37,70.17,107.48,72.62,70.27,129.12,89.87,91.8
100.65,95.92,95.13,70.35,107.07,72.82,70.45,129.25,89.68,91.88
100.53,96.13,94.88,70.42,106.63,72.98,70.68,129.38,89.52,91.97
100.38,96.3,94.67,70.47,106.25,73.23,70.92,129.5,89.35,92.03
100.2,96.43,94.3,70.5,105.88,73.47,71.1,129.58,89.22,92.05
100.02,96.55,93.98,70.5,105.53,73.6,71.28,129.68,89.07,92.02
99.83,96.67,93.67,70.45,105.25,73.7,71.47,129.7,89.02,92
99.62,96.75,93.32,70.3,104.93,73.78,71.57,129.72,88.95,92
99.37,96.82,92.92,70.12,104.67,73.77,71.77,129.77,88.98,91.98
99.13,96.75,92.55,69.92,104.38,73.78,72.03,129.77,88.98,92
98.93,96.7,92.27,69.68,104.12,73.87,72.3,129.8,88.93,92.03
98.65,96.68,91.95,69.45,103.87,74.07,72.45,129.82,88.85,92.15
98.38,96.7,91.6,69.15,103.58,74.28,72.47,129.85,88.77,92.18
98.12,96.77,91.2,68.75,103.3,74.47,72.52,129.92,88.68,92.2
97.87,96.85,90.75,68.35,103.07,74.62,72.57,130,88.6,92.15
97.78,97.08,90.3,67.92,102.77,74.85,72.57,130,88.43,92.05
97.88,97.32,89.88,67.83,102.5,75.12,72.53,129.92,88.25,91.9
97.95,97.53,89.28,67.75,102.22,75.45,72.3,129.82,88.07,91.72
98.07,97.73,88.68,67.67,101.95,75.67,72.08,129.68,87.87,91.52
98.18,97.9,88.08,67.58,101.68,75.9,71.78,129.57,87.67,91.32
98.25,98,87.32,67.47,101.48,76.18,71.57,129.4,87.47,91.03
98.35,98.05,86.5,67.37,101.3,76.52,71.35,129.22,87.32,90.73
98.47,98.08,85.68,67.37,101.05,76.85,71.12,129.03,87.18,90.47
98.55,98.07,84.8,67.37,100.8,77.2,70.8,128.87,87.05,90.2
98.55,98.03,84.2,67.38,100.58,77.5,70.5,128.7,86.93,89.93
98.53,97.97,83.67,67.4,100.38,77.9,70.22,128.37,86.85,89.67
98.53,97.88,83.08,67.42,100.17,78.22,69.93,128.02,86.77,89.43
98.6,97.82,82.5,67.37,99.92,78.45,69.68,127.65,86.7,89.25
98.65,97.77,81.92,67.17,99.68,78.73,69.42,127.3,86.62,89.03
98.73,97.7,81.35,67.02,99.42,78.93,69.22,126.93,86.52,88.8
98.88,97.63,80.75,66.93,99.17,79.08,69.07,126.55,86.43,88.57
99.02,97.52,79.98,67,98.9,79.35,68.97,126.25,86.33,88.3
99.22,97.43,79.15,67.02,98.57,79.63,68.85,125.98,86.3,88.02
99.33,97.37,78.55,67.05,98.32,79.98,68.77,125.65,86.2,87.72
99.42,97.35,77.92,67.1,98.1,80.35,68.72,125.32,86.12,87.38
99.43,97.35,77.37,67.13,97.88,80.68,68.73,125.25,86.03,87.03
99.45,97.37,76.87,67.17,97.68,81.08,68.67,125.3,85.95,86.67
99.35,97.4,76.42,67.18,97.5,81.48,68.63,125.27,85.92,86.35
99.25,97.43,76.07,67.22,97.33,81.87,68.6,125.22,85.87,86.08
99.32,97.45,75.75,67.23,97.13,82.25,68.58,125.15,85.83,85.82
99.33,97.45,75.45,67.32,97,82.53,68.58,125.12,85.73,85.57
99.42,97.43,75.32,67.63,96.88,82.8,68.62,125.05,85.7,85.35
99.5,97.4,75.3,67.93,96.82,83,68.62,125,85.68,85.13
99.63,97.33,75.3,68.33,96.8,83.2,68.57,125,85.67,84.95
99.72,97.28,75.38,68.78,96.78,83.4,68.57,124.9,85.83,84.8
100.08,97.25,75.45,69.23,96.75,83.58,68.72,124.68,85.97,84.62
100.47,97.25,75.38,69.62,96.73,83.7,68.97,124.42,86.08,84.35
100.83,97.27,75.33,69.9,96.8,83.85,69.2,124.15,86.35,84.07
101.27,97.3,75.1,70.18,96.92,84.02,69.42,123.87,86.55,83.82
101.68,97.32,74.92,70.5,97.1,84.2,69.65,123.5,86.68,83.6
102.08,97.32,74.72,70.8,97.25,84.25,69.95,122.97,86.78,83.4
102.35,97.3,74.53,71.08,97.58,84.27,70.28,122.47,86.88,83.25
102.73,97.28,74.35,71.35,97.88,84.27,70.58,121.98,87.07,83
103.18,97.27,74.18,71.68,98.18,84.13,70.95,121.52,86.97,82.72
103.65,97.25,74.22,72.02,98.5,84.02,71.28,121.03,86.77,82.55
104.07,97.18,74.23,72.33,98.77,83.9,71.43,120.62,86.55,82.37
104.53,97.15,74.25,72.62,99.07,83.8,71.42,120.13,86.3,82.2
105.02,97.17,74.3,72.88,99.4,83.68,71.4,119.8,86.3,82.03
105.47,97.18,74.38,73.18,99.88,83.65,71.42,119.47,86.33,81.92
105.97,97.22,74.52,73.48,100.32,83.6,71.25,119.22,86.3,81.82
106.5,97.25,74.68,73.73,100.78,83.52,71.15,118.93,86.23,81.65
107.05,97.3,74.83,73.92,101.23,83.4,71.08,118.7,86.18,81.47
107.62,97.3,75.02,74.17,101.67,83.25,71.05,118.48,86.15,81.12
108.22,97.32,75.15,74.5,102.07,82.98,71.02,118.3,86.13,80.78
108.83,97.37,75.5,74.85,102.42,82.75,71.03,118.17,86.13,80.45
109.42,97.43,75.82,75.13,102.67,82.97,71.07,118,86.15,80.17
110.05,97.48,76.15,75.38,102.93,83.25,71.12,117.88,86.07,79.87
110.73,97.55,76.55,75.75,103.3,83.57,71.15,117.78,85.98,79.7
111.45,97.62,76.98,76.03,103.63,83.88,71.27,117.63,85.92,79.55
112.08,97.72,77.42,76.2,103.98,84.17,71.38,117.47,85.85,79.42
112.7,97.82,77.85,76.37,104.32,84.43,71.48,117.25,85.82,79.28
113.37,97.9,78.25,76.47,104.62,84.42,71.62,117.03,85.8,79.1
114.05,97.97,78.62,76.62,104.93,84.32,71.78,116.73,85.77,78.97
114.63,98.03,79.03,76.87,105.25,84.18,71.93,116.42,85.75,78.83
115.18,98.1,79.47,77.12,105.67,84.07,72.1,116.08,85.8,78.75
115.65,98.13,79.8,77.35,106.13,83.92,72.28,115.68,85.85,78.68
115.93,98.15,80.13,77.15,106.53,83.78,72.55,115.35,85.93,78.67
116.25,98.13,80.53,76.95,107,83.6,72.87,114.97,86.03,78.67
116.52,98.12,80.93,76.75,107.47,83.42,73.13,114.58,86.15,78.68
116.72,98.13,81.32,76.53,107.87,83.17,73.4,114.17,86.28,78.7
116.92,98.18,81.93,76.3,108.25,82.93,73.72,113.78,86.43,78.83
117.02,98.25,82.5,75.98,108.6,82.72,74.1,113.43,86.55,78.97
117.08,98.33,82.97,75.53,108.95,82.72,74.48,113.15,86.65,79.05
117.18,98.43,83.48,75.33,109.3,82.68,74.95,112.88,86.75,79.12
117.32,98.53,83.7,75.17,109.67,82.7,75.28,112.63,86.85,79.15
117.4,98.63,83.93,75.02,110.05,82.68,75.6,112.58,86.88,79.18
117.43,98.72,84.17,74.92,110.45,82.42,75.92,112.52,86.88,79.1
117.42,98.8,84.4,74.92,110.88,82.22,76.23,112.68,86.85,79.02
117.4,98.9,84.67,75.15,111.3,81.98,76.58,112.9,86.87,78.9
117.38,99.02,84.92,75.3,111.72,81.83,76.92,112.63,86.93,78.8
117.3,99.12,85.17,75.37,112.13,81.78,77.22,112.38,86.98,78.72
117.23,99.27,85.58,75.37,112.42,81.7,77.5,112.07,87.03,78.65
117.12,99.42,85.98,75.37,112.88,81.6,77.77,111.73,87.02,78.58
117,99.53,86.2,75.35,113.25,81.5,78.07,111.37,86.87,78.52
116.92,99.62,86.47,75.32,113.57,81.38,78.37,111.05,86.7,78.47
116.87,99.68,86.63,75.28,113.88,81.28,78.6,110.72,86.55,78.53
116.77,99.73,86.78,75.27,114.17,81.13,78.8,110.37,86.4,78.58
116.58,99.78,86.88,75.27,114.43,80.98,78.98,110.08,86.25,78.57
116.3,99.83,86.93,75.27,114.63,80.85,79.13,109.82,86.13,78.53
115.85,99.88,86.93,75.23,114.87,80.67,79.28,109.52,86,78.48
115.43,99.93,86.95,75.2,115.07,80.62,79.4,109.18,85.92,78.43
115,99.98,86.85,74.92,115.25,80.55,79.52,108.9,85.9,78.37
114.62,100.05,86.82,74.67,115.4,80.5,79.65,108.6,85.87,78.32
114.15,100.23,86.78,74.32,115.53,80.45,79.87,108.18,85.83,78.3
113.67,100.42,86.72,73.93,115.67,80.45,79.6,107.85,85.6,78.28
113.2,100.58,86.8,73.55,115.82,80.48,79.23,107.5,85.4,78.27
112.47,100.75,87.03,73.2,115.98,80.6,78.87,107.08,85.22,78.32
111.68,100.8,87.38,72.98,116.12,80.67,78.63,106.67,84.95,78.38
110.9,100.82,87.9,72.75,116.22,80.73,78.33,106.27,84.73,78.47
110.13,100.83,88.42,72.48,116.32,80.8,77.98,105.9,84.55,78.52
109.35,100.82,88.92,72.2,116.42,80.93,77.63,105.58,84.4,78.58
108.53,100.9,89.42,71.93,116.42,81.1,77.17,105.17,84.27,78.62
107.63,100.97,89.95,71.67,116.42,81.27,76.77,104.7,84.02,78.68
106.7,101,90.5,71.42,116.43,81.42,76.32,104.2,83.98,78.82
105.75,101.02,91.03,71.17,116.45,81.57,75.78,103.7,83.95,78.68
104.78,101.05,91.55,70.93,116.53,81.68,75.57,103.17,83.93,78.55
103.77,100.98,92.03,70.7,116.67,81.85,75.3,102.65,83.95,78.37
102.75,100.9,92.45,70.52,116.78,82.02,75.07,102.17,83.97,78.2
101.92,100.8,92.77,70.27,116.88,82.17,74.95,101.68,83.98,78.03
101.05,100.7,93.05,70.05,117.02,82.3,74.93,101.13,84.05,77.87
100.13,100.58,93.3,69.82,117.17,82.35,74.9,100.58,84.1,77.68
99.2,100.47,93.58,69.58,117.28,82.45,74.92,100.03,84.13,77.53
98.42,100.37,93.82,69.35,117.4,82.57,74.9,99.47,84.17,77.48
97.6,100.27,93.92,69.07,117.52,82.68,74.87,98.87,84.2,77.47
96.8,100.17,93.98,68.83,117.65,82.83,74.82,98.12,84.2,77.5
96.05,100.08,94.05,68.68,117.77,82.53,74.73,97.37,84.25,77.5
95.18,100.02,94.05,68.57,117.92,82.15,74.48,96.62,84.3,77.45
94.28,99.98,94.03,68.45,117.9,81.77,74.28,95.85,84.42,77.22
93.33,99.97,93.98,68.45,117.88,81.32,74.12,95.1,84.52,76.97
92.52,99.97,93.92,68.6,117.88,80.9,73.93,94.38,84.63,76.72
91.85,99.97,93.8,68.77,117.9,80.48,73.7,93.68,84.75,76.47
91.17,99.97,93.72,68.98,117.92,80.25,73.5,93.03,84.85,76.22
90.45,99.95,93.67,69.22,117.92,80.05,73.27,92.48,84.97,75.95
89.83,99.93,93.65,69.45,117.9,79.9,73.03,91.9,85.12,75.72
89.2,99.87,93.62,69.7,117.75,79.72,72.77,91.3,85.17,75.5
88.67,99.82,93.65,70.08,117.58,79.58,72.37,90.78,85.22,75.28
88.15,99.78,93.67,70.58,117.4,79.42,71.93,90.2,85.23,75.07
87.57,99.75,93.7,71.1,117.13,79.28,71.52,89.68,85.25,74.87
87.03,99.73,93.77,71.62,116.87,79.18,71.13,89.17,85.25,74.67
86.53,99.73,93.85,72.15,116.68,79.13,70.77,88.6,85.25,74.5
86.03,99.72,93.88,72.68,116.48,79.07,70.42,88.07,85.15,74.3
85.6,99.73,93.95,73.32,116.32,78.95,69.98,87.58,85.02,74.12
85.15,99.8,94.1,74.05,116.25,78.62,69.55,87.05,84.9,73.95
84.75,99.9,94.27,74.53,116.25,78.28,69.13,86.48,84.77,73.82
84.37,100.03,94.52,75.13,116.23,77.93,68.83,85.87,84.63,73.67
84.03,100.15,94.83,75.58,116.15,77.68,68.78,85.2,84.52,73.55
83.75,100.27,95.28,75.98,116.07,77.7,68.9,84.53,84.43,73.42
83.45,100.35,95.75,76.37,115.97,77.73,69.02,83.65,84.38,73.32
83.18,100.37,96.18,76.68,115.85,77.73,69.12,82.7,84.28,73.28
82.73,100.42,96.57,77.02,115.75,77.82,69.22,82.25,84.2,73.25
82.27,100.43,96.83,77.37,115.62,77.9,69.3,81.83,84.13,73.17
81.78,100.37,97.07,77.75,115.6,77.98,69.3,81.35,83.97,73.07
81.3,100.28,97.3,78.13,115.43,78.07,69.28,80.88,83.88,72.97
80.85,100.22,97.53,78.5,115.28,78.17,69.18,80.47,83.92,72.85
80.38,100.18,97.72,78.88,115.17,78.3,69.15,80.03,83.95,72.57
79.73,100.15,97.95,79.27,115.02,78.4,69.12,79.62,83.9,72.27
79.18,100.1,98.1,79.67,114.88,78.45,69.02,79.17,83.82,71.98
78.72,100.07,98.27,80.12,114.75,78.68,68.93,78.73,83.68,71.73
78.27,100.03,98.47,80.5,114.68,78.9,68.85,78.27,83.52,71.53
77.8,99.9,98.68,80.9,114.6,79.2,68.77,77.87,83.38,71.37
77.37,99.78,98.92,81.28,114.52,79.45,68.73,77.48,83.27,71.27
76.95,99.68,99.17,81.67,114.43,79.72,68.7,77.05,83.15,71.2
76.5,99.58,99.38,82.08,114.35,80.02,68.73,76.58,83.08,71.17
76.12,99.4,99.55,82.52,114.27,80.37,68.68,76.17,83.03,71.15
75.72,99.23,99.67,82.95,114.2,80.63,69.07,75.75,83,71.13
75.33,99.1,99.63,83.4,114.15,80.87,69.42,75.38,82.93,71.12
75.27,98.97,99.55,83.85,114.12,81.03,69.87,75.07,82.85,71.1
75.23,98.95,99.42,84.3,114.07,81.28,70.18,74.78,82.77,71.07
75.2,98.95,99.32,84.75,114.03,81.52,70.55,74.48,82.63,71.02
75.1,98.95,99.23,85.08,114,81.78,70.95,74.23,82.52,70.98
75.02,98.97,99.15,85.47,113.97,81.98,71.33,74,82.45,70.97
74.92,98.88,99.05,85.82,113.88,82.15,71.78,73.85,82.38,70.95
74.87,98.8,98.93,86.13,113.8,82.2,72.28,73.67,82.38,70.93
74.85,98.73,98.78,86.33,113.72,82.3,72.68,73.5,82.43,70.92
74.82,98.7,98.58,86.57,113.67,82.37,73.13,73.33,82.48,71.05
74.8,98.68,98.38,86.62,113.6,82.47,73.28,73.12,82.53,71.22
74.8,98.78,98.2,86.8,113.5,82.53,73.48,72.92,82.43,71.42
74.78,98.88,98.12,86.93,113.4,82.55,73.65,72.73,82.38,71.62
74.6,98.97,98.15,87.12,113.3,82.53,73.68,72.58,82.37,71.8
74.63,99.05,98.17,87.27,113.23,82.57,73.75,72.42,82.3,72
74.63,99.13,98.33,87.43,113.08,82.63,73.82,72.27,82.28,72.28
74.58,99.22,98.53,87.58,112.93,82.7,73.9,72.12,82.28,72.58
74.37,99.3,98.75,87.73,112.78,82.78,74,71.97,82.25,72.95
74.1,99.4,99.12,87.83,112.67,82.83,74.12,71.85,82.2,73.3
73.85,99.5,99.5,87.9,112.58,82.83,74.27,71.83,82.18,73.62
73.75,99.57,99.88,87.95,112.6,82.88,74.43,71.83,82.13,73.95
73.58,99.63,100.33,88,112.58,82.95,74.75,71.83,82.1,74.3
73.42,99.72,100.78,88.05,112.62,82.98,75,71.9,82.08,74.68
73.38,99.78,101.2,88.13,112.65,83.08,75.22,71.95,82.05,75.07
73.43,99.83,101.68,88.22,112.67,83.17,75.42,71.93,82,75.45
73.33,99.88,102.17,88.28,112.68,83.3,75.65,71.85,81.93,75.82
73.22,99.95,102.58,88.38,112.68,83.43,75.87,71.77,81.85,76.18
73.08,100.03,102.87,88.47,112.68,83.57,76.08,71.63,81.77,76.57
73,100.13,103.13,88.57,112.72,83.65,76.3,71.68,81.63,76.92
73.02,100.3,103.4,88.68,112.75,83.73,76.53,71.78,81.53,77.3
73.05,100.48,103.67,88.7,112.78,83.67,76.95,71.95,81.42,77.68
73.05,100.63,103.92,88.65,112.85,83.98,77.35,72.15,81.32,78.07
73.07,100.82,104.18,88.6,112.95,84.3,77.73,72.33,81.25,78.45
73.13,100.97,104.43,88.57,113.07,84.6,77.73,72.53,81.2,78.85
73.15,101.07,104.7,88.53,113.15,84.9,78.07,72.82,81.12,79.25
